Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,tissue
SRR17894185,27 days,WGS,299,1543685388,PRJNA803765,SAMN25687075,Plant,592877478,WUHAN UNIVERSITY,public,japonica,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",vegetative phase,not applicable,SRX14052923,China,Asia,China:Wuhan,Illumina HiSeq 2500,R81,R81,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R81,SRP358511,blade
SRR17894186,27 days,WGS,299,1490727866,PRJNA803765,SAMN25687074,Plant,572422429,WUHAN UNIVERSITY,public,japonica,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",vegetative phase,not applicable,SRX14052922,China,Asia,China:Wuhan,Illumina HiSeq 2500,R80,R80,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R80,SRP358511,blade
SRR17894187,27 days,WGS,299,1346873312,PRJNA803765,SAMN25687009,Plant,480636638,WUHAN UNIVERSITY,public,japonica,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",vegetative phase,not applicable,SRX14052921,China,Asia,China:Wuhan,Illumina HiSeq 2500,R262,R262,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R262,SRP358511,blade
SRR17894188,27 days,WGS,299,1247871850,PRJNA803765,SAMN25687008,Plant,445169374,WUHAN UNIVERSITY,public,japonica,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",vegetative phase,not applicable,SRX14052920,China,Asia,China:Wuhan,Illumina HiSeq 2500,R261,R261,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R261,SRP358511,blade
SRR17894189,27 days,WGS,299,1245661700,PRJNA803765,SAMN25687007,Plant,444961380,WUHAN UNIVERSITY,public,japonica,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",vegetative phase,not applicable,SRX14052919,China,Asia,China:Wuhan,Illumina HiSeq 2500,R260,R260,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R260,SRP358511,blade
SRR17894190,27 days,WGS,299,1488426570,PRJNA803765,SAMN25687006,Plant,535205506,WUHAN UNIVERSITY,public,japonica,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",vegetative phase,not applicable,SRX14052918,China,Asia,China:Wuhan,Illumina HiSeq 2500,R25,R25,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R25,SRP358511,blade
SRR17894191,27 days,WGS,299,1263723408,PRJNA803765,SAMN25687005,Plant,464858092,WUHAN UNIVERSITY,public,japonica,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",vegetative phase,not applicable,SRX14052917,China,Asia,China:Wuhan,Illumina HiSeq 2500,R259,R259,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R259,SRP358511,blade
SRR17894192,27 days,WGS,299,1613198406,PRJNA803765,SAMN25687004,Plant,652490826,WUHAN UNIVERSITY,public,japonica,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",vegetative phase,not applicable,SRX14052916,China,Asia,China:Wuhan,Illumina HiSeq 2500,R258,R258,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R258,SRP358511,blade
SRR17894193,27 days,WGS,299,1158883034,PRJNA803765,SAMN25687003,Plant,413132095,WUHAN UNIVERSITY,public,japonica,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",vegetative phase,not applicable,SRX14052915,China,Asia,China:Wuhan,Illumina HiSeq 2500,R257,R257,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R257,SRP358511,blade
SRR17894194,27 days,WGS,299,1150989568,PRJNA803765,SAMN25687002,Plant,409741780,WUHAN UNIVERSITY,public,japonica,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",vegetative phase,not applicable,SRX14052914,China,Asia,China:Wuhan,Illumina HiSeq 2500,R256,R256,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R256,SRP358511,blade
SRR17894195,27 days,WGS,299,1446907536,PRJNA803765,SAMN25686840,Plant,550087983,WUHAN UNIVERSITY,public,japonica,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",vegetative phase,not applicable,SRX14052913,China,Asia,China:Wuhan,Illumina HiSeq 2500,R109,R109,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R109,SRP358511,blade
SRR17894196,27 days,WGS,299,1386276514,PRJNA803765,SAMN25687001,Plant,532953852,WUHAN UNIVERSITY,public,japonica,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",vegetative phase,not applicable,SRX14052912,China,Asia,China:Wuhan,Illumina HiSeq 2500,R255,R255,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R255,SRP358511,blade
SRR17894197,27 days,WGS,299,1397201306,PRJNA803765,SAMN25687000,Plant,536690388,WUHAN UNIVERSITY,public,japonica,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",vegetative phase,not applicable,SRX14052911,China,Asia,China:Wuhan,Illumina HiSeq 2500,R254,R254,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R254,SRP358511,blade
SRR17894198,27 days,WGS,299,1382554804,PRJNA803765,SAMN25686999,Plant,521561237,WUHAN UNIVERSITY,public,japonica,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",vegetative phase,not applicable,SRX14052910,China,Asia,China:Wuhan,Illumina HiSeq 2500,R253,R253,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R253,SRP358511,blade
SRR17894199,27 days,WGS,299,1490834900,PRJNA803765,SAMN25686998,Plant,570551195,WUHAN UNIVERSITY,public,japonica,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",vegetative phase,not applicable,SRX14052909,China,Asia,China:Wuhan,Illumina HiSeq 2500,R252,R252,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R252,SRP358511,blade
SRR17894200,27 days,WGS,299,1725826986,PRJNA803765,SAMN25686997,Plant,664466809,WUHAN UNIVERSITY,public,japonica,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",vegetative phase,not applicable,SRX14052908,China,Asia,China:Wuhan,Illumina HiSeq 2500,R251,R251,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R251,SRP358511,blade
SRR17894201,27 days,WGS,299,1395822214,PRJNA803765,SAMN25686996,Plant,536593637,WUHAN UNIVERSITY,public,japonica,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",vegetative phase,not applicable,SRX14052907,China,Asia,China:Wuhan,Illumina HiSeq 2500,R250,R250,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R250,SRP358511,blade
SRR17894202,27 days,WGS,299,2010069524,PRJNA803765,SAMN25686995,Plant,736003008,WUHAN UNIVERSITY,public,japonica,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",vegetative phase,not applicable,SRX14052906,China,Asia,China:Wuhan,Illumina HiSeq 2500,R24,R24,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R24,SRP358511,blade
SRR17894203,27 days,WGS,299,1398460144,PRJNA803765,SAMN25686994,Plant,534412244,WUHAN UNIVERSITY,public,japonica,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",vegetative phase,not applicable,SRX14052905,China,Asia,China:Wuhan,Illumina HiSeq 2500,R249,R249,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R249,SRP358511,blade
SRR17894204,27 days,WGS,299,1311424714,PRJNA803765,SAMN25686993,Plant,505186111,WUHAN UNIVERSITY,public,japonica,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",vegetative phase,not applicable,SRX14052904,China,Asia,China:Wuhan,Illumina HiSeq 2500,R248,R248,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R248,SRP358511,blade
SRR17894205,27 days,WGS,299,1381514906,PRJNA803765,SAMN25686992,Plant,521296985,WUHAN UNIVERSITY,public,japonica,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",vegetative phase,not applicable,SRX14052903,China,Asia,China:Wuhan,Illumina HiSeq 2500,R247,R247,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R247,SRP358511,blade
SRR17894206,27 days,WGS,299,1578768086,PRJNA803765,SAMN25686839,Plant,599705911,WUHAN UNIVERSITY,public,japonica,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",vegetative phase,not applicable,SRX14052902,China,Asia,China:Wuhan,Illumina HiSeq 2500,R108,R108,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R108,SRP358511,blade
SRR17894207,27 days,WGS,299,1379488752,PRJNA803765,SAMN25686991,Plant,526572070,WUHAN UNIVERSITY,public,japonica,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",vegetative phase,not applicable,SRX14052901,China,Asia,China:Wuhan,Illumina HiSeq 2500,R246,R246,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R246,SRP358511,blade
SRR17894208,27 days,WGS,299,1735315058,PRJNA803765,SAMN25686990,Plant,659768497,WUHAN UNIVERSITY,public,japonica,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",vegetative phase,not applicable,SRX14052900,China,Asia,China:Wuhan,Illumina HiSeq 2500,R245,R245,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R245,SRP358511,blade
SRR17894209,27 days,WGS,299,1534967148,PRJNA803765,SAMN25686989,Plant,590527699,WUHAN UNIVERSITY,public,japonica,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",vegetative phase,not applicable,SRX14052899,China,Asia,China:Wuhan,Illumina HiSeq 2500,R244,R244,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R244,SRP358511,blade
SRR17894210,27 days,WGS,299,1501278668,PRJNA803765,SAMN25686988,Plant,575036329,WUHAN UNIVERSITY,public,japonica,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",vegetative phase,not applicable,SRX14052898,China,Asia,China:Wuhan,Illumina HiSeq 2500,R243,R243,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R243,SRP358511,blade
SRR17894211,27 days,WGS,299,1679217614,PRJNA803765,SAMN25686832,Plant,639046888,WUHAN UNIVERSITY,public,japonica,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",vegetative phase,not applicable,SRX14052897,China,Asia,China:Wuhan,Illumina HiSeq 2500,R101,R101,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R101,SRP358511,blade
SRR17894212,27 days,WGS,299,1454745338,PRJNA803765,SAMN25686823,Plant,525781179,WUHAN UNIVERSITY,public,japonica,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",vegetative phase,not applicable,SRX14052896,China,Asia,China:Wuhan,Illumina HiSeq 2500,R02,R02,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R02,SRP358511,blade
SRR17894213,27 days,WGS,299,1506061916,PRJNA803765,SAMN25686822,Plant,537103930,WUHAN UNIVERSITY,public,japonica,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",vegetative phase,not applicable,SRX14052895,China,Asia,China:Wuhan,Illumina HiSeq 2500,R01,R01,PAIRED,RANDOM,GENOMIC,Oryza sativa Japonica Group,ILLUMINA,2022-02-05T00:00:00Z,R01,SRP358511,blade
